comuna,tipo_cliente,consumo_mensual,coord_x,coord_y
Santiago,COMERCIAL,289.01,-70.577414,-33.471179
Santiago,COMERCIAL,332.93,-70.654653,-33.440781
Santiago,INDUSTRIAL,1316.01,-70.650553,-33.486187
Santiago,COMERCIAL,400.44,-70.673304,-33.467427
Santiago,RESIDENCIAL,92.22,-70.632405,-33.441899
Santiago,INDUSTRIAL,977.27,-70.596576,-33.524583
Santiago,RESIDENCIAL,141.41,-70.527562,-33.566085
Santiago,INDUSTRIAL,935.87,-70.692292,-33.466705
Santiago,COMERCIAL,305.79,-70.648019,-33.536891
Santiago,COMERCIAL,295.21,-70.574117,-33.573049
Santiago,COMERCIAL,259.24,-70.59059,-33.410145
Santiago,RESIDENCIAL,96.27,-70.563611,-33.540342
Santiago,COMERCIAL,438.55,-70.584587,-33.487043
Santiago,COMERCIAL,248.28,-70.746966,-33.596431
Santiago,COMERCIAL,0.0,-70.749587,-33.581869
Santiago,INDUSTRIAL,1069.3,-70.577911,-33.533282
Santiago,RESIDENCIAL,106.58,-70.642323,-33.48847
Santiago,INDUSTRIAL,1170.37,-70.680457,-33.51957
Santiago,COMERCIAL,231.55,-70.567673,-33.405524
Santiago,COMERCIAL,286.49,-70.622253,-33.53629
Santiago,COMERCIAL,202.34,-70.653169,-33.46679
Santiago,RESIDENCIAL,195.5,-70.527683,-33.533664
Santiago,RESIDENCIAL,98.79,-70.66287,-33.511642
Santiago,INDUSTRIAL,489.0,-70.743552,-33.595243
Santiago,COMERCIAL,348.3,-70.689879,-33.546857
Santiago,RESIDENCIAL,138.09,-70.517327,-33.53636
Santiago,RESIDENCIAL,66.91,-70.517342,-33.596216
Santiago,RESIDENCIAL,189.27,-70.609014,-33.424237
Santiago,INDUSTRIAL,566.08,-70.501586,-33.474375
Santiago,RESIDENCIAL,147.04,-70.512901,-33.544424
Santiago,INDUSTRIAL,1052.45,-70.568375,-33.476461
Santiago,INDUSTRIAL,899.55,-70.699596,-33.598701
Santiago,RESIDENCIAL,184.65,-70.749214,-33.512478
Santiago,COMERCIAL,364.16,-70.631216,-33.48722
Santiago,COMERCIAL,509.39,-70.712269,-33.530861
Santiago,COMERCIAL,196.79,-70.687327,-33.526864
Santiago,COMERCIAL,307.0,-70.54057,-33.595527
Santiago,COMERCIAL,191.06,-70.504296,-33.426711
Santiago,INDUSTRIAL,859.08,-70.616871,-33.42398
Santiago,COMERCIAL,259.58,-70.5518,-33.595741
Santiago,RESIDENCIAL,142.27,-70.681631,-33.592484
Santiago,INDUSTRIAL,1390.95,-70.503831,-33.479773
Santiago,COMERCIAL,295.92,-70.727,-33.401977
Santiago,INDUSTRIAL,1117.97,-70.72364,-33.581442
Santiago,INDUSTRIAL,511.64,-70.583785,-33.574693
Santiago,INDUSTRIAL,799.54,-70.560302,-33.503563
Santiago,INDUSTRIAL,788.59,-70.564752,-33.423995
Santiago,INDUSTRIAL,708.26,-70.527678,-33.474436
Santiago,COMERCIAL,99.97,-70.58651,-33.518504
Santiago,INDUSTRIAL,1236.89,-70.741611,-33.416661
Santiago,RESIDENCIAL,140.54,-70.551103,-33.540561
Santiago,COMERCIAL,302.57,-70.664415,-33.482334
Santiago,RESIDENCIAL,176.11,-70.668126,-33.581236
Santiago,COMERCIAL,438.19,-70.616208,-33.592222
Santiago,INDUSTRIAL,1319.88,-70.657203,-33.430563
Santiago,INDUSTRIAL,265.95,-70.565994,-33.579452
Santiago,RESIDENCIAL,107.53,-70.610792,-33.526765
Santiago,INDUSTRIAL,1233.54,-70.74165,-33.567256
Santiago,RESIDENCIAL,163.78,-70.554572,-33.497895
Santiago,INDUSTRIAL,826.35,-70.593422,-33.41702
Santiago,INDUSTRIAL,1087.26,-70.532393,-33.416401
Santiago,RESIDENCIAL,194.81,-70.573738,-33.494645
Santiago,INDUSTRIAL,1080.68,-70.506342,-33.45638
Santiago,RESIDENCIAL,168.87,-70.595697,-33.442416
Santiago,COMERCIAL,306.61,-70.727263,-33.577725
Santiago,RESIDENCIAL,120.93,-70.591505,-33.46166
Santiago,RESIDENCIAL,195.79,-70.54094,-33.562304
Santiago,RESIDENCIAL,67.44,-70.558145,-33.424802
Santiago,INDUSTRIAL,831.25,-70.506961,-33.467271
Santiago,INDUSTRIAL,1064.64,-70.682362,-33.52504
Santiago,COMERCIAL,410.58,-70.67586,-33.448276
Santiago,RESIDENCIAL,122.82,-70.579928,-33.436767
Santiago,INDUSTRIAL,1180.16,-70.55617,-33.557106
Santiago,INDUSTRIAL,939.96,-70.74324,-33.557321
Santiago,INDUSTRIAL,1503.66,-70.535702,-33.427079
Santiago,RESIDENCIAL,158.11,-70.549048,-33.538998
Santiago,INDUSTRIAL,840.11,-70.52051,-33.432025
Santiago,RESIDENCIAL,83.77,-70.540733,-33.493078
Santiago,RESIDENCIAL,222.86,-70.627645,-33.552617
Santiago,INDUSTRIAL,841.0,-70.703229,-33.496476
Santiago,RESIDENCIAL,137.28,-70.734719,-33.4868
Santiago,INDUSTRIAL,1583.13,-70.731383,-33.409886
Santiago,INDUSTRIAL,1399.41,-70.620699,-33.456334
Santiago,INDUSTRIAL,984.88,-70.658689,-33.573607
Santiago,COMERCIAL,275.43,-70.685177,-33.576861
Santiago,COMERCIAL,402.03,-70.66336,-33.493482
Santiago,INDUSTRIAL,1390.87,-70.532904,-33.55611
Santiago,COMERCIAL,262.32,-70.725945,-33.487755
Santiago,INDUSTRIAL,882.97,-70.519477,-33.533675
Santiago,RESIDENCIAL,128.42,-70.561507,-33.541897
Santiago,RESIDENCIAL,211.0,-70.530127,-33.575861
Santiago,COMERCIAL,258.4,-70.62955,-33.419433
Santiago,COMERCIAL,336.99,-70.542664,-33.599444
Santiago,RESIDENCIAL,201.13,-70.694395,-33.447822
Santiago,INDUSTRIAL,920.17,-70.73894,-33.543457
Santiago,INDUSTRIAL,1576.58,-70.549981,-33.594126
Santiago,INDUSTRIAL,983.47,-70.713173,-33.495484
Santiago,COMERCIAL,331.93,-70.573488,-33.563391
Santiago,INDUSTRIAL,1061.14,-70.529844,-33.521483
Santiago,INDUSTRIAL,908.33,-70.66689,-33.463754
Santiago,INDUSTRIAL,1222.18,-70.513581,-33.592697
Santiago,INDUSTRIAL,1008.09,-70.6054,-33.552408
Santiago,COMERCIAL,386.91,-70.654701,-33.584321
Santiago,COMERCIAL,191.97,-70.648783,-33.440057
Santiago,RESIDENCIAL,174.06,-70.646606,-33.529329
Santiago,COMERCIAL,356.54,-70.57856,-33.560337
Santiago,INDUSTRIAL,1046.81,-70.628416,-33.428694
Santiago,INDUSTRIAL,1055.52,-70.505862,-33.592717
Santiago,COMERCIAL,283.75,-70.731318,-33.567114
Santiago,INDUSTRIAL,968.47,-70.589524,-33.442234
Santiago,INDUSTRIAL,996.8,-70.686196,-33.55841
Santiago,INDUSTRIAL,1025.28,-70.698405,-33.415343
Santiago,RESIDENCIAL,141.58,-70.516801,-33.412801
Santiago,RESIDENCIAL,163.13,-70.687495,-33.52394
Santiago,COMERCIAL,238.87,-70.60532,-33.571715
Santiago,RESIDENCIAL,126.83,-70.547566,-33.542763
Santiago,COMERCIAL,213.25,-70.516267,-33.536232
Santiago,COMERCIAL,403.44,-70.676939,-33.519237
Vitacura,INDUSTRIAL,824.48,-70.598797,-33.408766
Vitacura,COMERCIAL,436.73,-70.725618,-33.595545
Vitacura,INDUSTRIAL,705.59,-70.681142,-33.423505
Vitacura,INDUSTRIAL,952.86,-70.512685,-33.421068
Vitacura,INDUSTRIAL,548.53,-70.521393,-33.460447
Vitacura,RESIDENCIAL,233.34,-70.586871,-33.591948
Vitacura,INDUSTRIAL,720.19,-70.589902,-33.465776
Vitacura,RESIDENCIAL,177.75,-70.737659,-33.584223
Vitacura,RESIDENCIAL,144.59,-70.594724,-33.540852
Vitacura,RESIDENCIAL,142.95,-70.568198,-33.477845
Vitacura,COMERCIAL,115.44,-70.600973,-33.586739
Vitacura,COMERCIAL,186.73,-70.648541,-33.472581
Vitacura,INDUSTRIAL,743.31,-70.621985,-33.570439
Vitacura,RESIDENCIAL,172.31,-70.556583,-33.546587
Vitacura,COMERCIAL,242.7,-70.677231,-33.541357
Vitacura,RESIDENCIAL,146.35,-70.667555,-33.504049
Vitacura,COMERCIAL,534.19,-70.585101,-33.450665
Vitacura,RESIDENCIAL,132.59,-70.664991,-33.416179
Vitacura,COMERCIAL,215.57,-70.601976,-33.44452
Vitacura,RESIDENCIAL,114.31,-70.69728,-33.493973
Vitacura,COMERCIAL,226.2,-70.72508,-33.540317
Vitacura,RESIDENCIAL,172.37,-70.502155,-33.430501
Vitacura,RESIDENCIAL,157.37,-70.662652,-33.443008
Vitacura,COMERCIAL,297.66,-70.584566,-33.466405
Vitacura,INDUSTRIAL,1380.22,-70.510595,-33.543066
Vitacura,INDUSTRIAL,960.04,-70.576064,-33.472513
Vitacura,INDUSTRIAL,1413.99,-70.541525,-33.429115
Vitacura,RESIDENCIAL,247.21,-70.704098,-33.57078
Vitacura,INDUSTRIAL,927.41,-70.514729,-33.406806
Vitacura,INDUSTRIAL,1406.84,-70.546095,-33.526475
Vitacura,INDUSTRIAL,544.1,-70.657994,-33.521587
Vitacura,RESIDENCIAL,215.77,-70.598189,-33.583804
Vitacura,INDUSTRIAL,587.19,-70.717884,-33.531655
Vitacura,RESIDENCIAL,146.47,-70.589092,-33.428316
Vitacura,INDUSTRIAL,1280.06,-70.509727,-33.468398
Vitacura,INDUSTRIAL,811.78,-70.509102,-33.499513
Vitacura,RESIDENCIAL,182.16,-70.687457,-33.510802
Vitacura,RESIDENCIAL,109.86,-70.517098,-33.518812
Vitacura,INDUSTRIAL,684.93,-70.749685,-33.477669
Vitacura,INDUSTRIAL,1220.31,-70.522793,-33.560739
Vitacura,INDUSTRIAL,1134.08,-70.595897,-33.499112
Vitacura,COMERCIAL,282.04,-70.684834,-33.532146
Vitacura,INDUSTRIAL,892.92,-70.700878,-33.417609
Vitacura,RESIDENCIAL,105.75,-70.67091,-33.566975
Vitacura,INDUSTRIAL,1166.94,-70.537201,-33.594869
Vitacura,INDUSTRIAL,1381.57,-70.501953,-33.482569
Vitacura,INDUSTRIAL,1025.64,-70.580916,-33.57024
Vitacura,COMERCIAL,303.51,-70.669707,-33.457515
Vitacura,RESIDENCIAL,185.61,-70.636118,-33.585334
Vitacura,RESIDENCIAL,158.9,-70.5289,-33.434435
Vitacura,COMERCIAL,293.44,-70.525743,-33.580067
Vitacura,COMERCIAL,159.1,-70.577295,-33.453324
Vitacura,COMERCIAL,308.01,-70.513378,-33.533635
Vitacura,COMERCIAL,197.24,-70.587205,-33.554667
Vitacura,INDUSTRIAL,805.86,-70.701575,-33.572704
Vitacura,INDUSTRIAL,1068.92,-70.568409,-33.499486
Vitacura,RESIDENCIAL,145.45,-70.668452,-33.542268
Vitacura,RESIDENCIAL,129.76,-70.632964,-33.493782
Vitacura,INDUSTRIAL,824.58,-70.670644,-33.451342
Vitacura,RESIDENCIAL,144.97,-70.663577,-33.481381
Vitacura,RESIDENCIAL,132.67,-70.723599,-33.531173
Vitacura,COMERCIAL,275.78,-70.709287,-33.412057
Vitacura,RESIDENCIAL,145.85,-70.594045,-33.597691
Vitacura,INDUSTRIAL,1468.64,-70.681211,-33.571839
Vitacura,COMERCIAL,109.15,-70.711592,-33.406629
Vitacura,INDUSTRIAL,891.64,-70.707146,-33.573227
Vitacura,INDUSTRIAL,1203.64,-70.547626,-33.589354
Vitacura,COMERCIAL,484.85,-70.662483,-33.40651
Vitacura,COMERCIAL,267.02,-70.66858,-33.411727
Vitacura,RESIDENCIAL,178.38,-70.615672,-33.491623
Vitacura,INDUSTRIAL,1054.42,-70.535606,-33.586596
Vitacura,COMERCIAL,332.59,-70.500747,-33.598271
Vitacura,COMERCIAL,357.26,-70.676639,-33.515792
Vitacura,COMERCIAL,308.76,-70.650907,-33.574495
Vitacura,RESIDENCIAL,198.49,-70.590537,-33.470869
Vitacura,COMERCIAL,281.88,-70.66429,-33.522271
Vitacura,RESIDENCIAL,208.48,-70.664826,-33.554782
Vitacura,COMERCIAL,292.09,-70.512979,-33.407938
Vitacura,RESIDENCIAL,97.25,-70.6406,-33.575765
Vitacura,INDUSTRIAL,725.52,-70.662421,-33.515615
Vitacura,INDUSTRIAL,1261.97,-70.604621,-33.401535
Vitacura,RESIDENCIAL,115.3,-70.641016,-33.586349
Vitacura,INDUSTRIAL,1378.53,-70.692397,-33.406535
Vitacura,INDUSTRIAL,1228.48,-70.610071,-33.418209
Vitacura,COMERCIAL,188.0,-70.525644,-33.479371
Vitacura,COMERCIAL,425.8,-70.748932,-33.415191
Vitacura,RESIDENCIAL,136.89,-70.609648,-33.537682
Vitacura,RESIDENCIAL,143.37,-70.678215,-33.590688
Vitacura,COMERCIAL,266.77,-70.596587,-33.550406
Vitacura,COMERCIAL,190.87,-70.552374,-33.553902
Vitacura,RESIDENCIAL,85.09,-70.64273,-33.458167
Vitacura,RESIDENCIAL,191.44,-70.686143,-33.455099
Vitacura,COMERCIAL,339.41,-70.585691,-33.545244
Vitacura,RESIDENCIAL,111.1,-70.566125,-33.524451
Vitacura,RESIDENCIAL,173.72,-70.603106,-33.518278
Vitacura,INDUSTRIAL,988.65,-70.646927,-33.556049
Vitacura,INDUSTRIAL,1070.51,-70.71848,-33.46671
Vitacura,INDUSTRIAL,1011.48,-70.727665,-33.594005
Vitacura,RESIDENCIAL,103.29,-70.650627,-33.58991
Vitacura,RESIDENCIAL,145.92,-70.506169,-33.428383
Vitacura,COMERCIAL,225.26,-70.701859,-33.469218
Vitacura,INDUSTRIAL,509.63,-70.702424,-33.41016
Vitacura,INDUSTRIAL,683.46,-70.659113,-33.552863
Vitacura,RESIDENCIAL,185.27,-70.684378,-33.479621
Vitacura,COMERCIAL,291.99,-70.719551,-33.516573
Vitacura,RESIDENCIAL,161.17,-70.660511,-33.409093
Vitacura,RESIDENCIAL,214.72,-70.575126,-33.479889
Vitacura,COMERCIAL,174.74,-70.717948,-33.52195
Vitacura,INDUSTRIAL,771.15,-70.63129,-33.583522
Vitacura,RESIDENCIAL,233.63,-70.649818,-33.598867
Vitacura,INDUSTRIAL,919.32,-70.518758,-33.577385
Vitacura,RESIDENCIAL,147.03,-70.621155,-33.411591
Vitacura,INDUSTRIAL,1454.91,-70.587438,-33.454349
Vitacura,COMERCIAL,259.96,-70.549656,-33.527615
Vitacura,INDUSTRIAL,1285.0,-70.665732,-33.455093
Vitacura,RESIDENCIAL,161.81,-70.615165,-33.587365
Vitacura,COMERCIAL,291.88,-70.6529,-33.578525
Vitacura,COMERCIAL,320.07,-70.715219,-33.559346
Vitacura,COMERCIAL,292.01,-70.728604,-33.421215
Vitacura,RESIDENCIAL,176.82,-70.674701,-33.49737
Vitacura,COMERCIAL,102.47,-70.597058,-33.58131
Vitacura,COMERCIAL,356.91,-70.567699,-33.494371
Vitacura,COMERCIAL,352.58,-70.550088,-33.563568
Vitacura,RESIDENCIAL,144.37,-70.732966,-33.503646
Vitacura,RESIDENCIAL,185.84,-70.669677,-33.590079
Vitacura,COMERCIAL,337.89,-70.692284,-33.533839
Vitacura,COMERCIAL,360.64,-70.62099,-33.477411
Vitacura,COMERCIAL,278.21,-70.529381,-33.470374
Vitacura,INDUSTRIAL,1169.04,-70.515518,-33.596279
Vitacura,COMERCIAL,242.36,-70.664179,-33.403359
Vitacura,INDUSTRIAL,809.56,-70.616283,-33.465582
Vitacura,COMERCIAL,383.06,-70.732205,-33.467091
Vitacura,RESIDENCIAL,41.55,-70.66714,-33.474078
Vitacura,COMERCIAL,160.04,-70.510539,-33.454553
Vitacura,COMERCIAL,408.49,-70.529279,-33.571306
Vitacura,INDUSTRIAL,1094.16,-70.699223,-33.430706
Vitacura,COMERCIAL,346.65,-70.513345,-33.519788
Vitacura,COMERCIAL,220.06,-70.715889,-33.407001
Vitacura,RESIDENCIAL,187.54,-70.622186,-33.455282
Vitacura,COMERCIAL,254.12,-70.659754,-33.532943
Vitacura,RESIDENCIAL,211.14,-70.661662,-33.524714
Vitacura,RESIDENCIAL,169.09,-70.532105,-33.576049
Vitacura,INDUSTRIAL,851.29,-70.575108,-33.402241
Vitacura,COMERCIAL,440.19,-70.658738,-33.58777
Vitacura,RESIDENCIAL,131.28,-70.673803,-33.538442
Vitacura,INDUSTRIAL,617.6,-70.686748,-33.568835
Vitacura,COMERCIAL,499.44,-70.69874,-33.540782
Vitacura,RESIDENCIAL,207.18,-70.520063,-33.515086
Vitacura,COMERCIAL,226.65,-70.577854,-33.413577
Vitacura,COMERCIAL,388.69,-70.594102,-33.512789
Vitacura,INDUSTRIAL,1516.64,-70.519812,-33.548464
Vitacura,COMERCIAL,455.91,-70.707446,-33.449394
Vitacura,RESIDENCIAL,133.4,-70.710615,-33.501045
Vitacura,COMERCIAL,337.97,-70.624398,-33.530851
Vitacura,INDUSTRIAL,1128.98,-70.700147,-33.585865
Vitacura,INDUSTRIAL,1354.51,-70.590569,-33.491191
Vitacura,COMERCIAL,219.77,-70.577413,-33.460573
Vitacura,COMERCIAL,359.35,-70.714689,-33.471014
Vitacura,RESIDENCIAL,21.62,-70.656763,-33.421834
Vitacura,COMERCIAL,251.79,-70.520778,-33.467289
Vitacura,COMERCIAL,303.54,-70.616941,-33.506039
Vitacura,COMERCIAL,309.53,-70.708268,-33.424833
Vitacura,RESIDENCIAL,0.0,-70.602235,-33.409823
Vitacura,RESIDENCIAL,163.44,-70.728967,-33.447874
Vitacura,INDUSTRIAL,1661.0,-70.610492,-33.509879
Vitacura,COMERCIAL,118.05,-70.697793,-33.598491
Vitacura,RESIDENCIAL,111.53,-70.639337,-33.451922
Vitacura,COMERCIAL,193.63,-70.506325,-33.471968
Vitacura,COMERCIAL,259.44,-70.731608,-33.597957
Vitacura,INDUSTRIAL,1032.26,-70.592348,-33.42571
Vitacura,COMERCIAL,197.45,-70.59462,-33.515962
Vitacura,INDUSTRIAL,1129.14,-70.680591,-33.495831
Vitacura,RESIDENCIAL,98.49,-70.709757,-33.443884
Vitacura,RESIDENCIAL,185.86,-70.740458,-33.530737
Vitacura,COMERCIAL,492.61,-70.523498,-33.506106
Vitacura,COMERCIAL,491.8,-70.701883,-33.543663
Vitacura,INDUSTRIAL,1115.94,-70.519138,-33.563211
Vitacura,RESIDENCIAL,68.73,-70.645338,-33.406358
Vitacura,COMERCIAL,441.98,-70.689116,-33.436251
Vitacura,RESIDENCIAL,95.11,-70.591643,-33.429413
Vitacura,RESIDENCIAL,119.41,-70.653319,-33.448887
Vitacura,RESIDENCIAL,103.33,-70.687964,-33.472779
Vitacura,INDUSTRIAL,742.2,-70.693458,-33.511213
Vitacura,COMERCIAL,428.48,-70.697076,-33.515348
Vitacura,RESIDENCIAL,190.93,-70.64874,-33.545216
Vitacura,COMERCIAL,330.3,-70.609724,-33.47432
Vitacura,INDUSTRIAL,1018.06,-70.622775,-33.497146
Vitacura,COMERCIAL,452.95,-70.639253,-33.557411
Vitacura,INDUSTRIAL,1587.37,-70.614301,-33.435435
Vitacura,INDUSTRIAL,747.83,-70.587535,-33.567415
Vitacura,RESIDENCIAL,135.19,-70.515831,-33.410982
Vitacura,INDUSTRIAL,709.34,-70.619885,-33.454671
Vitacura,RESIDENCIAL,184.63,-70.553832,-33.418281
Vitacura,INDUSTRIAL,1279.43,-70.724558,-33.505656
Vitacura,COMERCIAL,144.21,-70.714653,-33.525575
Vitacura,RESIDENCIAL,211.18,-70.720592,-33.446652
Vitacura,INDUSTRIAL,1368.26,-70.683453,-33.55482
Vitacura,COMERCIAL,267.42,-70.587989,-33.485543
Vitacura,RESIDENCIAL,107.63,-70.627177,-33.402103
Vitacura,INDUSTRIAL,365.65,-70.659236,-33.411289
Vitacura,INDUSTRIAL,686.55,-70.596988,-33.45823
Vitacura,COMERCIAL,295.95,-70.592198,-33.419167
Vitacura,RESIDENCIAL,187.34,-70.676405,-33.468065
Vitacura,COMERCIAL,269.11,-70.666334,-33.59361
Vitacura,RESIDENCIAL,144.49,-70.61839,-33.590765
Vitacura,RESIDENCIAL,152.69,-70.639383,-33.570074
Vitacura,INDUSTRIAL,1170.92,-70.555204,-33.410884
Vitacura,COMERCIAL,317.29,-70.601513,-33.574397
Vitacura,INDUSTRIAL,1198.59,-70.663304,-33.584693
Vitacura,RESIDENCIAL,104.74,-70.679221,-33.599846
Vitacura,COMERCIAL,275.02,-70.699709,-33.535253
Vitacura,INDUSTRIAL,1242.35,-70.669007,-33.510876
Vitacura,COMERCIAL,451.52,-70.743304,-33.449118
Vitacura,COMERCIAL,158.0,-70.722274,-33.507558
Vitacura,INDUSTRIAL,1016.33,-70.536333,-33.502852
Vitacura,INDUSTRIAL,1740.2,-70.68634,-33.50464
Vitacura,RESIDENCIAL,77.53,-70.658834,-33.466117
Vitacura,RESIDENCIAL,173.12,-70.544526,-33.593023
Vitacura,RESIDENCIAL,160.18,-70.54206,-33.40473
Vitacura,COMERCIAL,296.83,-70.721635,-33.488179
Vitacura,INDUSTRIAL,669.83,-70.666643,-33.596362
Vitacura,RESIDENCIAL,189.78,-70.63837,-33.464262
Vitacura,COMERCIAL,123.61,-70.615189,-33.548541
Vitacura,INDUSTRIAL,1356.27,-70.636182,-33.467171
Vitacura,RESIDENCIAL,184.17,-70.677963,-33.573512
Vitacura,INDUSTRIAL,1675.81,-70.578676,-33.552057
Vitacura,INDUSTRIAL,915.53,-70.681794,-33.420647
Vitacura,INDUSTRIAL,1127.39,-70.739337,-33.415477
Vitacura,INDUSTRIAL,805.47,-70.573728,-33.500764
Vitacura,COMERCIAL,320.38,-70.619508,-33.571533
Vitacura,INDUSTRIAL,1208.31,-70.745016,-33.581663
Vitacura,RESIDENCIAL,130.79,-70.706658,-33.571401
Vitacura,COMERCIAL,228.36,-70.739575,-33.424882
Vitacura,COMERCIAL,167.08,-70.691884,-33.588648
Vitacura,INDUSTRIAL,1409.4,-70.707823,-33.46066
Vitacura,INDUSTRIAL,1296.31,-70.636848,-33.54406
Vitacura,INDUSTRIAL,1192.62,-70.635448,-33.423505
Vitacura,COMERCIAL,483.66,-70.518138,-33.580598
Vitacura,RESIDENCIAL,71.22,-70.509901,-33.42608
Vitacura,INDUSTRIAL,799.27,-70.74674,-33.485815
Vitacura,COMERCIAL,409.73,-70.728343,-33.404536
Vitacura,INDUSTRIAL,1037.07,-70.562267,-33.513732
Vitacura,RESIDENCIAL,199.18,-70.570159,-33.408525
Vitacura,COMERCIAL,308.24,-70.605494,-33.406395
Vitacura,RESIDENCIAL,169.03,-70.565796,-33.491415
Vitacura,RESIDENCIAL,162.09,-70.548384,-33.465182
Vitacura,COMERCIAL,387.82,-70.546581,-33.528975
Vitacura,COMERCIAL,240.52,-70.590513,-33.575316
Vitacura,COMERCIAL,416.73,-70.520788,-33.496616
Vitacura,INDUSTRIAL,1499.81,-70.502188,-33.447779
Vitacura,RESIDENCIAL,133.82,-70.557021,-33.442354
Vitacura,RESIDENCIAL,90.23,-70.647636,-33.54507
Vitacura,RESIDENCIAL,131.34,-70.650615,-33.537873
Vitacura,RESIDENCIAL,108.17,-70.588016,-33.532658
Vitacura,RESIDENCIAL,154.96,-70.60744,-33.504797
Vitacura,INDUSTRIAL,1345.68,-70.730353,-33.532248
Vitacura,COMERCIAL,305.3,-70.60255,-33.542852
Vitacura,RESIDENCIAL,164.86,-70.635464,-33.598719
Vitacura,COMERCIAL,250.27,-70.658002,-33.502543
Vitacura,INDUSTRIAL,1221.02,-70.523911,-33.459074
Vitacura,INDUSTRIAL,771.33,-70.640354,-33.575869
Vitacura,COMERCIAL,347.86,-70.529123,-33.504558
Vitacura,INDUSTRIAL,1247.9,-70.577668,-33.569373
Vitacura,INDUSTRIAL,1034.59,-70.669432,-33.471886
Vitacura,COMERCIAL,196.69,-70.707565,-33.496929
Vitacura,INDUSTRIAL,314.43,-70.569073,-33.458729
Vitacura,COMERCIAL,432.91,-70.707133,-33.51818
Vitacura,RESIDENCIAL,132.3,-70.566445,-33.553034
Vitacura,COMERCIAL,201.69,-70.608365,-33.436177
Vitacura,RESIDENCIAL,220.91,-70.733912,-33.580213
Vitacura,COMERCIAL,323.86,-70.60093,-33.599855
Vitacura,INDUSTRIAL,927.59,-70.61637,-33.538937
Vitacura,RESIDENCIAL,125.68,-70.718598,-33.403754
Vitacura,INDUSTRIAL,1056.96,-70.671015,-33.53008
Vitacura,COMERCIAL,328.97,-70.573663,-33.442287
Vitacura,INDUSTRIAL,834.24,-70.576734,-33.557803
Vitacura,RESIDENCIAL,167.21,-70.569817,-33.495552
Vitacura,RESIDENCIAL,160.2,-70.725907,-33.463497
Vitacura,RESIDENCIAL,68.76,-70.661768,-33.407416
Vitacura,INDUSTRIAL,990.91,-70.556292,-33.546766
Vitacura,RESIDENCIAL,145.48,-70.672339,-33.566311
Vitacura,COMERCIAL,327.85,-70.616241,-33.4604
Vitacura,RESIDENCIAL,118.8,-70.717559,-33.526578
Vitacura,INDUSTRIAL,2138.57,-70.596368,-33.450281
Vitacura,RESIDENCIAL,128.42,-70.711994,-33.586706
Vitacura,COMERCIAL,232.91,-70.672972,-33.538524
Vitacura,INDUSTRIAL,959.4,-70.685242,-33.450937
Vitacura,RESIDENCIAL,154.74,-70.532075,-33.402407
Vitacura,COMERCIAL,340.49,-70.739643,-33.556611
Vitacura,COMERCIAL,174.11,-70.541093,-33.579537
Vitacura,RESIDENCIAL,164.25,-70.561192,-33.465881
Vitacura,INDUSTRIAL,998.11,-70.615688,-33.43861
Vitacura,COMERCIAL,275.85,-70.535912,-33.443983
Vitacura,INDUSTRIAL,884.04,-70.747274,-33.435316
Vitacura,RESIDENCIAL,191.44,-70.677938,-33.595018
Vitacura,COMERCIAL,336.22,-70.546089,-33.477457
Vitacura,RESIDENCIAL,171.58,-70.676554,-33.565045
Vitacura,INDUSTRIAL,1060.98,-70.592533,-33.455582
Vitacura,INDUSTRIAL,1282.54,-70.733842,-33.512937
Vitacura,RESIDENCIAL,130.29,-70.563802,-33.532447
Vitacura,RESIDENCIAL,149.78,-70.68217,-33.506786
Vitacura,INDUSTRIAL,1025.94,-70.703666,-33.51937
Vitacura,RESIDENCIAL,145.96,-70.567681,-33.513763
Vitacura,COMERCIAL,356.59,-70.615146,-33.560002
Vitacura,COMERCIAL,335.25,-70.622954,-33.583511
Vitacura,RESIDENCIAL,87.85,-70.668083,-33.534416
Vitacura,INDUSTRIAL,1042.78,-70.519487,-33.482257
Vitacura,INDUSTRIAL,955.11,-70.657656,-33.441699
Vitacura,COMERCIAL,403.58,-70.706619,-33.568307
Vitacura,COMERCIAL,274.2,-70.72778,-33.537186
Vitacura,RESIDENCIAL,134.96,-70.725692,-33.420263
Vitacura,COMERCIAL,396.46,-70.563979,-33.59796
Vitacura,COMERCIAL,325.04,-70.508665,-33.415756
Vitacura,COMERCIAL,264.88,-70.654907,-33.586247
Vitacura,INDUSTRIAL,1011.25,-70.615236,-33.519688
Vitacura,RESIDENCIAL,154.65,-70.599644,-33.42601
Vitacura,INDUSTRIAL,957.22,-70.749469,-33.576581
Vitacura,RESIDENCIAL,228.61,-70.695425,-33.448222
Vitacura,INDUSTRIAL,840.4,-70.715068,-33.404051
Vitacura,COMERCIAL,328.69,-70.557148,-33.442226
Vitacura,INDUSTRIAL,671.02,-70.554279,-33.563708
Vitacura,COMERCIAL,178.43,-70.684795,-33.545191
Vitacura,COMERCIAL,303.85,-70.633179,-33.485041
Vitacura,RESIDENCIAL,132.22,-70.527807,-33.530152
Vitacura,COMERCIAL,147.32,-70.690838,-33.460498
Vitacura,RESIDENCIAL,119.41,-70.713266,-33.416244
Vitacura,COMERCIAL,303.92,-70.551727,-33.426857
Vitacura,COMERCIAL,309.69,-70.610606,-33.435784
Vitacura,RESIDENCIAL,148.56,-70.531525,-33.542076
